Date;Time;Val;INV2+3;INV3;;TOTAL;
1/10/24;0:00:00;1,614;0;0;0;1,614;0
1/10/24;0:15:00;2,498;0;0;0;2,498;0
1/10/24;0:30:00;2,164;0;0;0;2,164;0
1/10/24;0:45:00;2,8175;0;0;0;2,8175;0
1/10/24;1:00:00;2,1855;0;0;0;2,1855;0
1/10/24;1:15:00;2,611;0;0;0;2,611;0
1/10/24;1:30:00;2,489;0;0;0;2,489;0
1/10/24;1:45:00;2,6;0;0;0;2,6;0
1/10/24;2:00:00;2,826;0;0;0;2,826;0
1/10/24;2:15:00;2,308;0;0;0;2,308;0
1/10/24;2:30:00;2,327;0;0;0;2,327;0
1/10/24;2:45:00;2,662;0;0;0;2,662;0
1/10/24;3:00:00;2,388;0;0;0;2,388;0
1/10/24;3:15:00;2,135;0;0;0;2,135;0
1/10/24;3:30:00;2,853;0;0;0;2,853;0
1/10/24;3:45:00;2,1735;0;0;0;2,1735;0
1/10/24;4:00:00;2,3505;0;0;0;2,3505;0
1/10/24;4:15:00;2,6125;0;0;0;2,6125;0
1/10/24;4:30:00;2,0185;0;0;0;2,0185;0
1/10/24;4:45:00;2,281;0;0;0;2,281;0
1/10/24;5:00:00;2,339;0;0;0;2,339;0
1/10/24;5:15:00;2,2145;0;0;0;2,2145;0
1/10/24;5:30:00;5,4805;0;0;0;5,4805;0
1/10/24;5:45:00;6,9925;0;0;0;6,9925;0
1/10/24;6:00:00;9,7885;0;0;0;9,7885;0
1/10/24;6:15:00;10,4515;0;0;0;10,4515;0
1/10/24;6:30:00;10,0915;0;0;0;10,0915;0
1/10/24;6:45:00;12,163;0;0;0;12,163;0
1/10/24;7:00:00;11,539;0;0;0;11,539;0
1/10/24;7:15:00;14,4025;0;0;0;14,4025;0
1/10/24;7:30:00;15,8815;0;0;0;15,8815;0
1/10/24;7:45:00;16,118;0;0;0;16,118;0
1/10/24;8:00:00;14,162;0;0;0;14,162;0
1/10/24;8:15:00;20,096;0;0,1125;0,1125;20,096;0
1/10/24;8:30:00;24,773;0;0,219;0,219;24,773;0
1/10/24;8:45:00;18,782;0;0,26825;0,26825;18,782;0
1/10/24;9:00:00;20,627;0,033;0,268583333;0,301583333;20,66;-0,033
1/10/24;9:15:00;19,756;0,111;0,167166667;0,278166667;19,867;-0,111
1/10/24;9:30:00;19,547;0,151;0,509916667;0,660916667;19,743;-0,196
1/10/24;9:45:00;16,3155;0,261;0,527;0,788;16,5765;-0,261
1/10/24;10:00:00;12,1885;0,29;0,498;0,788;12,5595;-0,371
1/10/24;10:15:00;11,3765;0,2975;0,710916667;1,008416667;11,674;-0,2975
1/10/24;10:30:00;10,6015;0,289;0,6475;0,9365;11,017;-0,4155
1/10/24;10:45:00;15,1695;0,5995;0,43525;1,03475;15,769;-0,5995
1/10/24;11:00:00;13,7355;0,464;0,686333333;1,150333333;14,441;-0,7055
1/10/24;11:15:00;15,133;0,8355;0,41;1,2455;15,9685;-0,8355
1/10/24;11:30:00;13,078;0,557;0,221083333;0,778083333;13,9395;-0,8615
1/10/24;11:45:00;13,725;0,617;0,98375;1,60075;14,342;-0,617
1/10/24;12:00:00;12,954;0,575;1,731666667;2,306666667;13,773;-0,819
1/10/24;12:15:00;12,686;0,697;1,386583333;2,083583333;13,383;-0,697
1/10/24;12:30:00;11,621;0,275;1,981916667;2,256916667;12,142;-0,521
1/10/24;12:45:00;13,234;1,247;0,88775;2,13475;14,481;-1,247
1/10/24;13:00:00;17,834;0,741;1,10475;1,84575;19,067;-1,233
1/10/24;13:15:00;12,7175;1,7025;0,703;2,4055;14,42;-1,7025
1/10/24;13:30:00;12,3825;0,898;1,429083333;2,327083333;14,066;-1,6835
1/10/24;13:45:00;8,741;0,954;1,23425;2,18825;9,695;-0,954
1/10/24;14:00:00;8,298;0,584;1,22075;1,80475;9,22;-0,922
1/10/24;14:15:00;8,2915;1,032;1,034666667;2,066666667;9,3235;-1,032
1/10/24;14:30:00;6,3455;0,927;1,26625;2,19325;7,7115;-1,366
1/10/24;14:45:00;2,223;1,367;2,110166667;3,477166667;3,59;-1,367
1/10/24;15:00:00;2,498;1,051;1,669583333;2,720583333;4,09;-1,592
1/10/24;15:15:00;2,334;1,0885;1,438416667;2,526916667;3,4225;-1,0885
1/10/24;15:30:00;2,286;1,245;1,307583333;2,552583333;3,8545;-1,5685
1/10/24;15:45:00;2,351;1,9535;0,74075;2,69425;4,3045;-1,9535
1/10/24;16:00:00;2,575;1,216;0,999666667;2,215666667;4,3915;-1,8165
1/10/24;16:15:00;2,4495;1,3845;1,340333333;2,724833333;3,834;-1,3845
1/10/24;16:30:00;2,6595;0,898;1,668166667;2,566166667;4,003;-1,3435
1/10/24;16:45:00;2,8825;0,77;0,67375;1,44375;3,6525;-0,77
1/10/24;17:00:00;2,3715;1,067;1,177166667;2,244166667;3,7145;-1,343
1/10/24;17:15:00;2,313;1,561;0,652;2,213;3,874;-1,561
1/10/24;17:30:00;2,536;0,857;0,817833333;1,674833333;3,969;-1,433
1/10/24;17:45:00;2,1125;0,886;0,63875;1,52475;2,9985;-0,886
1/10/24;18:00:00;2,2835;0,493;0,4585;0,9515;3,1135;-0,83
1/10/24;18:15:00;2,6975;0,758;0,278083333;1,036083333;3,4555;-0,758
1/10/24;18:30:00;2,0935;0,802;0,108083333;0,910083333;3,1565;-1,063
1/10/24;18:45:00;2,2995;0,5155;0,02925;0,54475;2,815;-0,5155
1/10/24;19:00:00;2,1145;0,324;0;0,324;2,563;-0,4485
1/10/24;19:15:00;1,8225;0,2305;0;0,2305;2,053;-0,2305
1/10/24;19:30:00;1,7815;0,035;0;0,035;1,875;-0,0935
1/10/24;19:45:00;1,971;0,0265;0;0,0265;1,9975;-0,0265
1/10/24;20:00:00;1,386;0;0;0;1,3905;-0,0045
1/10/24;20:15:00;2,3885;0;0;0;2,3885;0
1/10/24;20:30:00;2,5865;0;0;0;2,5865;0
1/10/24;20:45:00;2,272;0;0;0;2,272;0
1/10/24;21:00:00;2,162;0;0;0;2,162;0
1/10/24;21:15:00;2,944;0;0;0;2,944;0
1/10/24;21:30:00;2,742;0;0;0;2,742;0
1/10/24;21:45:00;3,058;0;0;0;3,058;0
1/10/24;22:00:00;2,845;0;0;0;2,845;0
1/10/24;22:15:00;2,482;0;0;0;2,482;0
1/10/24;22:30:00;2,074;0;0;0;2,074;0
1/10/24;22:45:00;2,5825;0;0;0;2,5825;0
1/10/24;23:00:00;1,9695;0;0;0;1,9695;0
1/10/24;23:15:00;2,282;0;0;0;2,282;0
1/10/24;23:30:00;2,638;0;0;0;2,638;0
1/10/24;23:45:00;2,242;0;0;0;2,242;0
2/10/24;0:00:00;1,944;0;0;0;1,944;0
2/10/24;0:15:00;2,631;0;0;0;2,631;0
2/10/24;0:30:00;1,98;0;0;0;1,98;0
2/10/24;0:45:00;2,126;0;0;0;2,126;0
2/10/24;1:00:00;2,505;0;0;0;2,505;0
2/10/24;1:15:00;2,0795;0;0;0;2,0795;0
2/10/24;1:30:00;1,9895;0;0;0;1,9895;0
2/10/24;1:45:00;2,6975;0;0;0;2,6975;0
2/10/24;2:00:00;2,3755;0;0;0;2,3755;0
2/10/24;2:15:00;2,6895;0;0;0;2,6895;0
2/10/24;2:30:00;2,7555;0;0;0;2,7555;0
2/10/24;2:45:00;2,5255;0;0;0;2,5255;0
2/10/24;3:00:00;2,8835;0;0;0;2,8835;0
2/10/24;3:15:00;2,469;0;0;0;2,469;0
2/10/24;3:30:00;2,511;0;0;0;2,511;0
2/10/24;3:45:00;2,752;0;0;0;2,752;0
2/10/24;4:00:00;2,564;0;0;0;2,564;0
2/10/24;4:15:00;2,3205;0;0;0;2,3205;0
2/10/24;4:30:00;2,9705;0;0;0;2,9705;0
2/10/24;4:45:00;2,574;0;0;0;2,574;0
2/10/24;5:00:00;2,532;0;0;0;2,532;0
2/10/24;5:15:00;4,101;0;0;0;4,101;0
2/10/24;5:30:00;6,577;0;0;0;6,577;0
2/10/24;5:45:00;7,0625;0;0;0;7,0625;0
2/10/24;6:00:00;9,7115;0;0;0;9,7115;0
2/10/24;6:15:00;10,191;0;0;0;10,191;0
2/10/24;6:30:00;12,567;0;0;0;12,567;0
2/10/24;6:45:00;11,88;0;0;0;11,88;0
2/10/24;7:00:00;13,233;0;0;0;13,233;0
2/10/24;7:15:00;12,5935;0;0;0;12,5935;0
2/10/24;7:30:00;11,7125;0;0;0;11,7125;0
2/10/24;7:45:00;10,9335;0;0;0;10,9335;0
2/10/24;8:00:00;12,9315;0;0;0;12,9315;0
2/10/24;8:15:00;11,856;0;0,002333333;0,002333333;11,856;0
2/10/24;8:30:00;12,852;0;0,005666667;0,005666667;12,852;0
2/10/24;8:45:00;13,164;0;0,107583333;0,107583333;13,164;0
2/10/24;9:00:00;12,721;0,003;0,092416667;0,095416667;12,724;-0,003
2/10/24;9:15:00;11,373;0,0055;0,035916667;0,041416667;11,3785;-0,0055
2/10/24;9:30:00;13,907;0,016;0,06525;0,08125;13,9255;-0,0185
2/10/24;9:45:00;30,8065;0,1085;0,134;0,2425;30,915;-0,1085
2/10/24;10:00:00;25,8425;0,037;0,120833333;0,157833333;25,917;-0,0745
2/10/24;10:15:00;24,91;0,056;0,21925;0,27525;24,966;-0,056
2/10/24;10:30:00;28,319;0,055;0,309583333;0,364583333;28,395;-0,076
2/10/24;10:45:00;30,3715;0,1225;0,478916667;0,601416667;30,494;-0,1225
2/10/24;11:00:00;29,8725;0,113;0,58825;0,70125;30,025;-0,1525
2/10/24;11:15:00;35,0975;0,287;0,433166667;0,720166667;35,3845;-0,287
2/10/24;11:30:00;35,3315;0,324;0,557083333;0,881083333;35,7735;-0,442
2/10/24;11:45:00;32,6705;0,558;1,019333333;1,577333333;33,2285;-0,558
2/10/24;12:00:00;34,2195;0,352;0,511333333;0,863333333;34,7775;-0,558
2/10/24;12:15:00;36,6745;0,47;1,184;1,654;37,1445;-0,47
2/10/24;12:30:00;35,4135;0,762;0,908916667;1,670916667;36,3745;-0,961
2/10/24;12:45:00;31,396;0,975;0,999166667;1,974166667;32,371;-0,975
2/10/24;13:00:00;29,139;0,507;1,935;2,442;29,862;-0,723
2/10/24;13:15:00;14,56;1,221;1,852583333;3,073583333;15,781;-1,221
2/10/24;13:30:00;11,128;0,842;2,230666667;3,072666667;12,354;-1,226
2/10/24;13:45:00;7,573;1,568;1,07075;2,63875;9,141;-1,568
2/10/24;14:00:00;6,338;1,281;1,2305;2,5115;8,344;-2,006
2/10/24;14:15:00;6,0855;1,687;0,89675;2,58375;7,7725;-1,687
2/10/24;14:30:00;4,6975;1,327;1,023583333;2,350583333;6,6445;-1,947
2/10/24;14:45:00;3,575;0,9715;0,83875;1,81025;4,5465;-0,9715
2/10/24;15:00:00;2,605;0,921;1,7295;2,6505;3,8605;-1,2555
2/10/24;15:15:00;2,487;1,1395;1,302333333;2,441833333;3,6265;-1,1395
2/10/24;15:30:00;2,754;0,734;0,662833333;1,396833333;3,8405;-1,0865
2/10/24;15:45:00;2,257;1,001;0,863;1,864;3,258;-1,001
2/10/24;16:00:00;2,699;1,08;0,978583333;2,058583333;4,199;-1,5
2/10/24;16:15:00;3,1475;1,3525;2,122416667;3,474916667;4,5;-1,3525
2/10/24;16:30:00;2,8505;0,47;1,5015;1,9715;3,692;-0,8415
2/10/24;16:45:00;2,857;0,9995;1,747083333;2,746583333;3,8565;-0,9995
2/10/24;17:00:00;2,959;1,409;1,557333333;2,966333333;4,8035;-1,8445
2/10/24;17:15:00;2,5625;1,7365;0,636416667;2,372916667;4,299;-1,7365
2/10/24;17:30:00;2,7175;1,768;0,523833333;2,291833333;4,927;-2,2095
2/10/24;17:45:00;2,626;1,676;0,37575;2,05175;4,302;-1,676
2/10/24;18:00:00;2,365;0,864;0,207666667;1,071666667;3,698;-1,333
2/10/24;18:15:00;2,5975;0,732;0,175083333;0,907083333;3,3295;-0,732
2/10/24;18:30:00;2,2765;0,502;0,133;0,635;2,9395;-0,663
2/10/24;18:45:00;1,9195;0,3605;0,079666667;0,440166667;2,28;-0,3605
2/10/24;19:00:00;2,2785;0,117;0,038166667;0,155166667;2,473;-0,1945
2/10/24;19:15:00;1,5835;0,1815;0,000583333;0,182083333;1,765;-0,1815
2/10/24;19:30:00;1,8275;0,076;0;0,076;1,964;-0,1365
2/10/24;19:45:00;1,709;0,097;0;0,097;1,806;-0,097
2/10/24;20:00:00;1,461;0,015;0;0,015;1,504;-0,043
2/10/24;20:15:00;1,3955;0;0;0;1,3955;0
2/10/24;20:30:00;2,2805;0;0;0;2,2805;0
2/10/24;20:45:00;1,9635;0;0;0;1,9635;0
2/10/24;21:00:00;1,9535;0;0;0;1,9535;0
2/10/24;21:15:00;2,6665;0;0;0;2,6665;0
2/10/24;21:30:00;2,2155;0;0;0;2,2155;0
2/10/24;21:45:00;2,3495;0;0;0;2,3495;0
2/10/24;22:00:00;2,5395;0;0;0;2,5395;0
2/10/24;22:15:00;2,602;0;0;0;2,602;0
2/10/24;22:30:00;2,262;0;0;0;2,262;0
2/10/24;22:45:00;3,1405;0;0;0;3,1405;0
2/10/24;23:00:00;2,4905;0;0;0;2,4905;0
2/10/24;23:15:00;3,004;0;0;0;3,004;0
2/10/24;23:30:00;2,729;0;0;0;2,729;0
2/10/24;23:45:00;2,494;0;0;0;2,494;0
3/10/24;0:00:00;2,886;0;0;0;2,886;0
3/10/24;0:15:00;2,3515;0;0;0;2,3515;0
3/10/24;0:30:00;2,6625;0;0;0;2,6625;0
3/10/24;0:45:00;3,172;0;0;0;3,172;0
3/10/24;1:00:00;2,468;0;0;0;2,468;0
3/10/24;1:15:00;3,0005;0;0;0;3,0005;0
3/10/24;1:30:00;3,0195;0;0;0;3,0195;0
3/10/24;1:45:00;2,7195;0;0;0;2,7195;0
3/10/24;2:00:00;2,9355;0;0;0;2,9355;0
3/10/24;2:15:00;2,4545;0;0;0;2,4545;0
3/10/24;2:30:00;2,6195;0;0;0;2,6195;0
3/10/24;2:45:00;3,0205;0;0;0;3,0205;0
3/10/24;3:00:00;2,4235;0;0;0;2,4235;0
3/10/24;3:15:00;2,5125;0;0;0;2,5125;0
3/10/24;3:30:00;2,5695;0;0;0;2,5695;0
3/10/24;3:45:00;1,995;0;0;0;1,995;0
3/10/24;4:00:00;2,657;0;0;0;2,657;0
3/10/24;4:15:00;2,3195;0;0;0;2,3195;0
3/10/24;4:30:00;1,8865;0;0;0;1,8865;0
3/10/24;4:45:00;2,4115;0;0;0;2,4115;0
3/10/24;5:00:00;2,0935;0;0;0;2,0935;0
3/10/24;5:15:00;2,4155;0;0;0;2,4155;0
3/10/24;5:30:00;3,2295;0;0;0;3,2295;0
3/10/24;5:45:00;6,276;0;0;0;6,276;0
